riskyGain,riskyLoss,alternative,isi,iti,loc,riskyoption1,riskyoption2,safeoption,ischecktrial,choiceP,easy0difficult1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,staticRDM.thisRepN,staticRDM.thisTrialN,staticRDM.thisN,staticRDM.thisIndex,dynamicRDM.thisRepN,dynamicRDM.thisTrialN,dynamicRDM.thisN,dynamicRDM.thisIndex,Instructions.started,inst1.started,inst1.keys,inst1.rt,startPract.started,startPracResp.started,startPracResp.keys,startPracResp.rt,circleLeft.started,circleRight.started,lineLeft.started,orText.started,lossTxt.started,gainTxt.started,safeTxt.started,vLeft.started,nRight.started,choice1.started,choice1.keys,choice1.rt,isiText.started,isiText.stopped,noRespTxt.started,ocGamble.started,ocSafe.started,outcomeText.started,hideGamble.started,noRespTxt.stopped,ocGamble.stopped,ocSafe.stopped,outcomeText.stopped,hideGamble.stopped,outcome,itiText.started,itiText.stopped,postPracText.started,postPractResp.started,postPractResp.keys,postPractResp.rt,circleLeftReal.started,circleRightReal.started,lineLeftReal.started,orTextReal.started,lossTxtReal.started,gainTxtReal.started,safeTxtReal.started,vLeftReal.started,nRightReal.started,realChoice.started,loc,realChoice.keys,realChoice.rt,isiTextReal.started,isiTextReal.stopped,noRespTxtReal.started,ocGambleReal.started,ocSafeReal.started,outcomeTextReal.started,hideGambleReal.started,outcomes,choices,itiTextReal.started,vLeftReal.stopped,nRightReal.stopped,realChoice.stopped,dynamicChoiceSet.routineStartVal,settingUpForPart2.started,settingUpForPart2.stopped,dynamicChoiceSet.routineEndVal,bestRho.routineEndVal,bestMu.routineEndVal,text.started,staticLoadChoiceset.started,moveToRDMpart2.started,key_resp.started,key_resp.keys,key_resp.rt,noRespTxtReal.stopped,ocGambleReal.stopped,ocSafeReal.stopped,outcomeTextReal.stopped,hideGambleReal.stopped,breaktxt.started,stopBreak.started,stopBreak.keys,stopBreak.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,1,5.24907842762768,0,3.84683184034657,,0.48144014623058,1,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.2291084000608,441.2291084000608,441.2291084000608,441.2291084000608,441.2291084000608,441.2291084000608,441.2291084000608,443.18654550006613,443.18654550006613,443.18654550006613,1,v,0.30526390008162707,443.5178739000112,444.0228494000621,444.0228494000621,444.0228494000621,444.0228494000621,444.0228494000621,444.0228494000621,0,1,445.03264440002386,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,1.11090001848061,0,8.54804939946625,,1.56296933698723e-07,0,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.0374834999675,446.0374834999675,446.0374834999675,446.0374834999675,446.0374834999675,446.0374834999675,446.0374834999675,448.0125049999915,448.0125049999915,448.0125049999915,2,v,0.43392899993341416,448.47710180003196,448.9798858000431,448.9798858000431,448.9798858000431,448.9798858000431,448.9798858000431,448.9798858000431,8.54804939946625,0,449.9917585999938,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,5.5901467294665,0,11.0852185590193,,8.2120760629628e-07,0,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.01112070004456,451.01112070004456,451.01112070004456,451.01112070004456,451.01112070004456,451.01112070004456,451.01112070004456,452.9718565000221,452.9718565000221,452.9718565000221,2,v,0.6035709000425413,453.6028352000285,454.1089726999635,454.1089726999635,454.1089726999635,454.1089726999635,454.1089726999635,454.1089726999635,11.0852185590193,0,455.1174558000639,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,6.91071997397812,0,7.17388075479539,,0.0002030252470094,0,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.1219812000636,456.1219812000636,456.1219812000636,456.1219812000636,456.1219812000636,456.1219812000636,456.1219812000636,458.0972676000092,458.0972676000092,458.0972676000092,1,n,0.3901200999971479,458.5121825999813,459.0137727999827,459.0137727999827,459.0137727999827,459.0137727999827,459.0137727999827,459.0137727999827,7.17388075479539,0,460.02650709997397,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,28.6658663382172,0,8.2976028063451,,0.998941134637871,0,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.03032110002823,461.03032110002823,461.03032110002823,461.03032110002823,461.03032110002823,461.03032110002823,461.03032110002823,463.0065115999896,463.0065115999896,463.0065115999896,1,v,0.39619570004288107,463.4214988000458,463.9285898000235,463.9285898000235,463.9285898000235,463.9285898000235,463.9285898000235,463.9285898000235,28.6658663382172,1,464.9359293000307,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,10.1509086449165,0,8.60305266339565,,0.0442903141849009,0,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.9416934000328,465.9416934000328,465.9416934000328,465.9416934000328,465.9416934000328,465.9416934000328,465.9416934000328,467.91579800006,467.91579800006,467.91579800006,1,n,0.3608817000640556,468.29776570003014,,468.8139758000616,468.8139758000616,468.8139758000616,468.8139758000616,468.8139758000616,8.60305266339565,0,469.8119480999885,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,3.41335477543762,0,8.02183746779338,,4.76215270482994e-07,0,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.81421079998836,470.81421079998836,470.81421079998836,470.81421079998836,470.81421079998836,470.81421079998836,470.81421079998836,472.791624500067,472.791624500067,472.791624500067,1,v,0.7033540999982506,473.5228953000624,474.02666159998626,474.02666159998626,474.02666159998626,474.02666159998626,474.02666159998626,474.02666159998626,0,1,475.0373933999799,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,13.4344542073784,0,9.75583722773008,,0.521066848331137,1,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.0563283000374,476.0563283000374,476.0563283000374,476.0563283000374,476.0563283000374,476.0563283000374,476.0563283000374,478.0172717999667,478.0172717999667,478.0172717999667,1,n,0.3619598000077531,478.39874630002305,478.9049695000285,478.9049695000285,478.9049695000285,478.9049695000285,478.9049695000285,478.9049695000285,9.75583722773008,0,479.91329890000634,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,23.4991568200407,0,7.25845313468017,,0.998759784443631,0,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.94129230000544,480.94129230000544,480.94129230000544,480.94129230000544,480.94129230000544,480.94129230000544,480.94129230000544,482.8931889999658,482.8931889999658,482.8931889999658,1,v,0.41899449995253235,483.34139419998974,483.8430041000247,483.8430041000247,483.8430041000247,483.8430041000247,483.8430041000247,483.8430041000247,23.4991568200407,1,484.8559401000384,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,13.5927493422991,0,10.0220288573066,,0.454902398924489,1,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.87204489996657,485.87204489996657,485.87204489996657,485.87204489996657,485.87204489996657,485.87204489996657,485.87204489996657,487.8357414000202,487.8357414000202,487.8357414000202,2,n,0.3494098000228405,488.2007711000042,488.70514059998095,488.70514059998095,488.70514059998095,488.70514059998095,488.70514059998095,488.70514059998095,0,1,489.71527230006177,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,6.37539714979939,0,4.69861744318623,,0.456780394539042,1,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.7442161999643,490.7442161999643,490.7442161999643,490.7442161999643,490.7442161999643,490.7442161999643,490.7442161999643,492.69526870001573,492.69526870001573,492.69526870001573,2,None,,494.70762390003074,,495.2113685000222,495.2113685000222,495.2113685000222,495.2113685000222,495.2113685000222,nan,nan,496.2053451000247,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,2.35946182723856,0,7.82482565229293,,2.51387274321756e-07,0,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.2340528999921,497.2340528999921,497.2340528999921,497.2340528999921,497.2340528999921,497.2340528999921,497.2340528999921,499.2019454999827,499.2019454999827,499.2019454999827,1,None,,501.2145481000189,,501.71398860006593,501.71398860006593,501.71398860006593,501.71398860006593,501.71398860006593,nan,nan,502.7122886000434,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,2.28336028513731,0,2.0042850412312,,0.0188815931670812,0,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.7363801000174,503.7363801000174,503.7363801000174,503.7363801000174,503.7363801000174,503.7363801000174,503.7363801000174,505.695276799961,505.695276799961,505.695276799961,2,None,,507.7044130000286,508.203858199995,508.203858199995,508.203858199995,508.203858199995,508.203858199995,508.203858199995,nan,nan,509.21908030007035,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,3.09632408034522,0,4.67793050850741,,3.43616876258068e-06,0,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.2386058999691,510.2386058999691,510.2386058999691,510.2386058999691,510.2386058999691,510.2386058999691,510.2386058999691,512.199083100073,512.199083100073,512.199083100073,1,None,,514.2114477000432,,514.7111417000415,514.7111417000415,514.7111417000415,514.7111417000415,514.7111417000415,nan,nan,515.7095157000003,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,11.4733395566815,0,8.33191793084843,,0.520962199918148,1,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.7318694000132,516.7318694000132,516.7318694000132,516.7318694000132,516.7318694000132,516.7318694000132,516.7318694000132,518.6893695000326,518.6893695000326,518.6893695000326,1,None,,520.7185595000628,,521.2178989000386,521.2178989000386,521.2178989000386,521.2178989000386,521.2178989000386,nan,nan,522.2162898000097,520.7028656000039,520.7028656000039,520.7028656000039,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,13.6291334860143,0,9.93158174313139,,0.506157390619672,1,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.236153600039,523.236153600039,523.236153600039,523.236153600039,523.236153600039,523.236153600039,523.236153600039,525.1961639999645,525.1961639999645,525.1961639999645,2,None,,527.208673199988,,527.7082906999858,527.7082906999858,527.7082906999858,527.7082906999858,527.7082906999858,nan,nan,528.7065814000089,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,11.773815181281,0,8.64086062003626,,0.475200199335364,1,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.7265808000229,529.7265808000229,529.7265808000229,529.7265808000229,529.7265808000229,529.7265808000229,529.7265808000229,531.7029533999739,531.7029533999739,531.7029533999739,1,v,1.0675101999659091,532.800084699993,533.3143833000213,533.3143833000213,533.3143833000213,533.3143833000213,533.3143833000213,533.3143833000213,11.773815181281,1,534.31467230001,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,28.7351834877161,0,7.60652901638532,,0.99911888749481,0,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.3171060000313,535.3171060000313,535.3171060000313,535.3171060000313,535.3171060000313,535.3171060000313,535.3171060000313,537.2945147000719,537.2945147000719,537.2945147000719,2,n,0.4655209999764338,537.7758811999811,538.2807649000315,538.2807649000315,538.2807649000315,538.2807649000315,538.2807649000315,538.2807649000315,0,1,539.2904958999716,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,4.30984059380135,0,10.1421643796726,,4.74546676273067e-07,0,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.3024153000442,540.3024153000442,540.3024153000442,540.3024153000442,540.3024153000442,540.3024153000442,540.3024153000442,542.2704144000309,542.2704144000309,542.2704144000309,2,n,0.47944019990973175,542.7682394000003,543.2685836000601,543.2685836000601,543.2685836000601,543.2685836000601,543.2685836000601,543.2685836000601,0,1,544.2830045999726,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,8.38158497606637,0,0.377733479696326,,0.999615345177261,0,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.2853732999647,545.2853732999647,545.2853732999647,545.2853732999647,545.2853732999647,545.2853732999647,545.2853732999647,547.26280580007,547.26280580007,547.26280580007,1,v,0.4192734999815002,547.7107162000611,548.2153094999958,548.2153094999958,548.2153094999958,548.2153094999958,548.2153094999958,548.2153094999958,8.38158497606637,1,549.2255497999722,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,6.78897315465147,0,10.0003169693053,,4.12257819601382e-06,0,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.2248288000701,550.2248288000701,550.2248288000701,550.2248288000701,550.2248288000701,550.2248288000701,550.2248288000701,552.205391400028,552.205391400028,552.205391400028,2,n,0.5407550999661908,552.7702352000633,553.2718303999864,553.2718303999864,553.2718303999864,553.2718303999864,553.2718303999864,553.2718303999864,6.78897315465147,1,554.2845949999755,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,9.53674182795221,0,6.90359250047477,,0.534497178205065,1,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.30113789998,555.30113789998,555.30113789998,555.30113789998,555.30113789998,555.30113789998,555.30113789998,557.2644387000473,557.2644387000473,557.2644387000473,1,None,,559.2769558000145,,559.7823924999684,559.7823924999684,559.7823924999684,559.7823924999684,559.7823924999684,nan,nan,560.7748937000288,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,11.4837368602864,0,3.20515538055915,,0.999021848476369,0,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.793655800051,561.793655800051,561.793655800051,561.793655800051,561.793655800051,561.793655800051,561.793655800051,563.7547466000542,563.7547466000542,563.7547466000542,1,v,0.36845929990522563,564.152799100033,564.6576603000285,564.6576603000285,564.6576603000285,564.6576603000285,564.6576603000285,564.6576603000285,0,1,565.6672241999768,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,0.832834249315783,0,0.610041812923737,,0.483643466175363,1,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.6718695000745,566.6718695000745,566.6718695000745,566.6718695000745,566.6718695000745,566.6718695000745,566.6718695000745,568.6473328999709,568.6473328999709,568.6473328999709,2,None,,570.6596344000427,,571.167896799976,571.167896799976,571.167896799976,571.167896799976,571.167896799976,nan,nan,572.1572027000366,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,7.68022617655806,0,5.64727195824962,,0.466875182284583,1,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.1567029000726,573.1567029000726,573.1567029000726,573.1567029000726,573.1567029000726,573.1567029000726,573.1567029000726,575.137646600022,575.137646600022,575.137646600022,2,None,,577.1667103000218,,577.6661520999623,577.6661520999623,577.6661520999623,577.6661520999623,577.6661520999623,nan,nan,578.6645245000254,577.1510450000642,577.1510450000642,577.1510450000642,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,16.5285449197283,0,11.960610730527,,0.536022241408782,1,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.6701354000252,579.6701354000252,579.6701354000252,579.6701354000252,579.6701354000252,579.6701354000252,579.6701354000252,581.6441301000305,581.6441301000305,581.6441301000305,1,v,1.248666699975729,582.9077189000091,583.4088240000419,583.4088240000419,583.4088240000419,583.4088240000419,583.4088240000419,583.4088240000419,16.5285449197283,1,584.422585900058,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,0.930069174407981,0,0.683243301440962,,0.470960369856365,1,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.4257025000406,585.4257025000406,585.4257025000406,585.4257025000406,585.4257025000406,585.4257025000406,585.4257025000406,587.4023347999901,587.4023347999901,587.4023347999901,1,v,0.4345045000081882,587.8671657000668,588.367718799971,588.367718799971,588.367718799971,588.367718799971,588.367718799971,588.367718799971,0.930069174407981,1,589.381690600072,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,7.46969882017001,0,5.50229978689458,,0.45902404612473,1,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.3856287000235,590.3856287000235,590.3856287000235,590.3856287000235,590.3856287000235,590.3856287000235,590.3856287000235,592.3615120999748,592.3615120999748,592.3615120999748,1,v,0.3576412999536842,592.7430295000086,593.2493097999832,593.2493097999832,593.2493097999832,593.2493097999832,593.2493097999832,593.2493097999832,7.46969882017001,1,594.2572572999634,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,12.8297324232059,0,3.86853570968378,,0.998833516898041,0,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.2567096999846,595.2567096999846,595.2567096999846,595.2567096999846,595.2567096999846,595.2567096999846,595.2567096999846,597.2373857999919,597.2373857999919,597.2373857999919,1,n,1.288493899977766,598.5509054000722,599.0567099000327,599.0567099000327,599.0567099000327,599.0567099000327,599.0567099000327,599.0567099000327,3.86853570968378,0,600.065595800057,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,15.9120864465949,0,1.6249654254294,,0.999580430180111,0,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0863097000401,601.0863097000401,601.0863097000401,601.0863097000401,601.0863097000401,601.0863097000401,601.0863097000401,603.0449199000141,603.0449199000141,603.0449199000141,1,v,0.47457229997962713,603.5431214000564,604.0544862999814,604.0544862999814,604.0544862999814,604.0544862999814,604.0544862999814,604.0544862999814,15.9120864465949,1,605.0582395000383,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,8.29858638806036,0,0.606279125751462,,0.999602593899225,0,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.0760326000163,606.0760326000163,606.0760326000163,606.0760326000163,606.0760326000163,606.0760326000163,606.0760326000163,608.0378721000161,608.0378721000161,608.0378721000161,2,n,1.170056900009513,609.2345839999616,609.7394268000498,609.7394268000498,609.7394268000498,609.7394268000498,609.7394268000498,609.7394268000498,8.29858638806036,1,610.7493266999954,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,6.76439585804474,0,6.84289560943143,,0.0003103480179734,0,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.7676717999857,611.7676717999857,611.7676717999857,611.7676717999857,611.7676717999857,611.7676717999857,611.7676717999857,613.7293513000477,613.7293513000477,613.7293513000477,1,v,0.46136730001308024,614.2108334000222,614.7120959999738,614.7120959999738,614.7120959999738,614.7120959999738,614.7120959999738,614.7120959999738,6.76439585804474,1,615.7251025000587,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,15.9642548137577,0,4.86805822298629,,0.998800186340602,0,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.7314267000183,616.7314267000183,616.7314267000183,616.7314267000183,616.7314267000183,616.7314267000183,616.7314267000183,618.7050977000035,618.7050977000035,618.7050977000035,1,n,0.4806530000641942,619.2032446999801,619.7115745999618,619.7115745999618,619.7115745999618,619.7115745999618,619.7115745999618,619.7115745999618,4.86805822298629,0,620.717703100061,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,12.3181334222201,0,8.96978921177797,,0.509266402246163,1,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.720004200004,621.720004200004,621.720004200004,621.720004200004,621.720004200004,621.720004200004,621.720004200004,623.6970977999736,623.6970977999736,623.6970977999736,1,v,0.5608207000186667,624.2787740000058,624.7829351000255,624.7829351000255,624.7829351000255,624.7829351000255,624.7829351000255,624.7829351000255,12.3181334222201,1,625.7929770000046,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,7.50385544095188,0,5.47866901755333,,0.497779129626121,1,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.7925014999928,626.7925014999928,626.7925014999928,626.7925014999928,626.7925014999928,626.7925014999928,626.7925014999928,628.7728279000148,628.7728279000148,628.7728279000148,2,n,0.6376211999449879,629.437698099995,629.9456393000437,629.9456393000437,629.9456393000437,629.9456393000437,629.9456393000437,629.9456393000437,7.50385544095188,1,630.952073100023,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,12.7855880603427,0,9.34647258186014,,0.492413190314371,1,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.9557045999682,631.9557045999682,631.9557045999682,631.9557045999682,631.9557045999682,631.9557045999682,631.9557045999682,633.9316985000623,633.9316985000623,633.9316985000623,1,None,,635.9445935999975,,636.4438240000745,636.4438240000745,636.4438240000745,636.4438240000745,636.4438240000745,nan,nan,637.4425222000573,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,15.4751683915616,0,11.2755535623641,,0.506631660717741,1,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.4577015000395,638.4577015000395,638.4577015000395,638.4577015000395,638.4577015000395,638.4577015000395,638.4577015000395,640.4386367000407,640.4386367000407,640.4386367000407,2,None,,642.4516958000604,,642.9506106000626,642.9506106000626,642.9506106000626,642.9506106000626,642.9506106000626,nan,nan,643.9490805000532,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,19.8550507197273,0,6.17131002508104,,0.998739227677726,0,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.9509723000228,644.9509723000228,644.9509723000228,644.9509723000228,644.9509723000228,644.9509723000228,644.9509723000228,646.9288578999694,646.9288578999694,646.9288578999694,2,None,,648.9417007999728,,649.441151099978,649.441151099978,649.441151099978,649.441151099978,649.441151099978,nan,nan,650.4394820999587,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,1,4.09290708934423,0,7.79902806852478,,9.63866383126128e-07,0,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4730182000203,651.4730182000203,651.4730182000203,651.4730182000203,651.4730182000203,651.4730182000203,651.4730182000203,653.4399357000366,653.4399357000366,653.4399357000366,1,v,0.9586759000085294,654.4167031999677,654.9233150000218,654.9233150000218,654.9233150000218,654.9233150000218,654.9233150000218,654.9233150000218,0,1,655.9311960999621,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
,,,,,2,21.2969890733133,0,10.8361330409185,,0.986818287399501,0,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.9337019000668,656.9337019000668,656.9337019000668,656.9337019000668,656.9337019000668,656.9337019000668,656.9337019000668,658.9111498000566,658.9111498000566,658.9111498000566,2,None,,660.9238526000408,,661.4277100999607,661.4277100999607,661.4277100999607,661.4277100999607,661.4277100999607,nan,nan,662.4216113999719,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-02-14_12h13.19.994,CGTriskyDMtask,2022.2.4,59.968972054961114,
